ID,Name,Price,ImageURL,ProductType,DateTime,EventID,Supplier
205252850,Birkenstock Highwood chelsea boots in black leather,£170.00,images.asos-media.com/products/birkenstock-highwood-chelsea-boots-in-black-leather/205252850-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
205550816,Fred Perry leather logo trainers in black,£95.00,images.asos-media.com/products/fred-perry-leather-logo-trainers-in-black/205550816-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
203632321,ASOS DESIGN lace up boots in black leather with white wedge sole,£52.00,images.asos-media.com/products/asos-design-lace-up-boots-in-black-leather-with-white-wedge-sole/203632321-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
204165291,ASRA Flint t-bar summer shoes in black leather,£52.50,images.asos-media.com/products/asra-flint-t-bar-summer-shoes-in-black-leather/204165291-1-blackleather,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
205121872,Clarks Originals Wallabee Cup sole boots in black leather,£140.00,images.asos-media.com/products/clarks-originals-wallabee-cup-sole-boots-in-black-leather/205121872-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
205196013,Timberland winsor park chukka boots in black nubuck leather,£140.00,images.asos-media.com/products/timberland-winsor-park-chukka-boots-in-black-nubuck-leather/205196013-1-blacknubuck,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
205252979,Birkestock Bryson lace up boots in black leather,£160.00,images.asos-media.com/products/birkestock-bryson-lace-up-boots-in-black-leather/205252979-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
205970692,Calvin Klein Leather Trainers in black,£84.00,images.asos-media.com/products/calvin-klein-leather-trainers-in-black/205970692-1-blackbrightwhite,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
201217489,Converse Chuck Taylor All Star Hi trainers in black leather,£75.00,images.asos-media.com/products/converse-chuck-taylor-all-star-hi-trainers-in-black-leather/201217489-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
201956348,Converse Chuck Taylor Hi trainers in black leather,£75.00,images.asos-media.com/products/converse-chuck-taylor-hi-trainers-in-black-leather/201956348-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
205998828,Thomas Crick cardew brogue leather shoes in black,£34.99,images.asos-media.com/products/thomas-crick-cardew-brogue-leather-shoes-in-black/205998828-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
205998652,Thomas Crick addison formal leather chelsea boots in black,£31.99,images.asos-media.com/products/thomas-crick-addison-formal-leather-chelsea-boots-in-black/205998652-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
201386488,ASOS DESIGN chunky sole brogue shoes in black leather,£54.50,images.asos-media.com/products/asos-design-chunky-sole-brogue-shoes-in-black-leather/201386488-1-black,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
205970525,Calvin Klein Jeans leather trainers in black,£72.00,images.asos-media.com/products/calvin-klein-jeans-leather-trainers-in-black/205970525-1-blackbrightwhite,footwear,2024-04-01 16:50:56.560428,5926008f-1786-4b42-80cf-6474a9c53ee4,asos
